,Processor Time,LogBytesFlushedSec,DiskWrites,DiskReads,CPU-DTU-Value,CPU-True-DTU-Value,CPU-DTU-Name,IOP-DTU-Value,IOP-True-DTU-Value,IOP-DTU-Name,LogBytes-DTU-Value,LogBytes-True-DTU-Value,LogBytes-DTU-Name,TotalServiceTierName
284,8,2,7,4,200,128.0,Standard - S4,5,3.4375,Basic,5,3.81469727e-05,Basic,200
285,.,2,.,1,5,0.0,Basic,5,0.3125,Basic,5,3.81469727e-05,Basic,5
286,7,2,1,4,200,112.0,Standard - S4,5,1.5625,Basic,5,3.81469727e-05,Basic,200
287,9,9,.,3,200,144.0,Standard - S4,5,0.9375,Basic,5,0.000171661377,Basic,200
288,9,8,0,0,200,144.0,Standard - S4,5,0.0,Basic,5,0.000152587891,Basic,200
289,6,9,7,1,100,96.0,Standard - S3,5,2.5,Basic,5,0.000171661377,Basic,100
290,.,0,.,9,5,0.0,Basic,5,2.8125,Basic,5,0.0,Basic,5
291,.,4,.,2,5,0.0,Basic,5,0.625,Basic,5,7.62939453e-05,Basic,5
292,4,0,2,2,100,64.0,Standard - S3,5,1.25,Basic,5,0.0,Basic,100
293,6,9,.,2,100,96.0,Standard - S3,5,0.625,Basic,5,0.000171661377,Basic,100
294,1,1,8,9,20,16.0,Standard - S1,10,0.130496472,Standard - S0,5,1.90734863e-05,Basic,20
295,8,0,9,6,200,128.0,Standard - S4,5,4.6875,Basic,5,0.0,Basic,200
296,.,2,.,1,5,0.0,Basic,5,0.3125,Basic,5,3.81469727e-05,Basic,5
297,7,1,0,5,200,112.0,Standard - S4,5,1.5625,Basic,5,1.90734863e-05,Basic,200
298,9,9,3,4,200,144.0,Standard - S4,5,2.1875,Basic,5,0.000171661377,Basic,200
299,8,.,3,3,200,128.0,Standard - S4,5,1.875,Basic,5,0.0,Basic,200
300,6,4,2,.,100,96.0,Standard - S3,5,0.625,Basic,5,7.62939453e-05,Basic,100
301,3,0,0,0,50,48.0,Standard - S2,5,0.0,Basic,5,0.0,Basic,50
302,.,0,.,6,5,0.0,Basic,5,1.875,Basic,5,0.0,Basic,5
303,8,3,9,.,200,128.0,Standard - S4,5,2.8125,Basic,5,5.722046e-05,Basic,200
304,0,9,6,1,5,0.0,Basic,5,2.1875,Basic,5,0.000171661377,Basic,5
305,3,3,9,.,50,48.0,Standard - S2,5,2.8125,Basic,5,5.722046e-05,Basic,50
306,3,3,9,.,50,48.0,Standard - S2,5,2.8125,Basic,5,5.722046e-05,Basic,50
307,6,2,8,0,100,96.0,Standard - S3,5,2.5,Basic,5,3.81469727e-05,Basic,100
308,2,4,1,.,50,32.0,Standard - S2,5,0.3125,Basic,5,7.62939453e-05,Basic,50
309,.,6,.,3,5,0.0,Basic,5,0.9375,Basic,5,0.000114440918,Basic,5
310,0,0,8,2,5,0.0,Basic,5,3.125,Basic,5,0.0,Basic,5
311,5,9,6,0,100,80.0,Standard - S3,5,1.875,Basic,5,0.000171661377,Basic,100
312,4,.,0,4,100,64.0,Standard - S3,5,1.25,Basic,5,0.0,Basic,100
313,0,.,6,9,5,0.0,Basic,5,4.6875,Basic,5,0.0,Basic,5
314,4,.,2,9,100,64.0,Standard - S3,5,3.4375,Basic,5,0.0,Basic,100
315,1,1,9,.,20,16.0,Standard - S1,5,2.8125,Basic,5,1.90734863e-05,Basic,20
316,.,2,.,2,5,0.0,Basic,5,0.625,Basic,5,3.81469727e-05,Basic,5
317,9,6,9,9,200,144.0,Standard - S4,10,0.8397163,Standard - S0,5,0.000114440918,Basic,200
318,3,5,9,7,50,48.0,Standard - S2,5,5.0,Basic,5,9.536743e-05,Basic,50
319,7,9,3,.,200,112.0,Standard - S4,5,0.9375,Basic,5,0.000171661377,Basic,200
320,1,5,9,9,20,16.0,Standard - S1,10,0.8397163,Standard - S0,5,9.536743e-05,Basic,20
321,2,2,1,1,50,32.0,Standard - S2,5,0.625,Basic,5,3.81469727e-05,Basic,50
322,9,.,3,2,200,144.0,Standard - S4,5,1.5625,Basic,5,0.0,Basic,200
323,4,.,5,4,100,64.0,Standard - S3,5,2.8125,Basic,5,0.0,Basic,100
324,8,5,8,4,200,128.0,Standard - S4,5,3.75,Basic,5,9.536743e-05,Basic,200
325,6,9,9,9,100,96.0,Standard - S3,10,0.8397163,Standard - S0,5,0.000171661377,Basic,100
326,5,5,9,.,100,80.0,Standard - S3,5,2.8125,Basic,5,9.536743e-05,Basic,100
327,9,4,5,2,200,144.0,Standard - S4,5,2.1875,Basic,5,7.62939453e-05,Basic,200
328,2,8,0,.,50,32.0,Standard - S2,5,0.0,Basic,5,0.000152587891,Basic,50
329,3,4,0,9,50,48.0,Standard - S2,5,2.8125,Basic,5,7.62939453e-05,Basic,50
330,0,8,8,9,5,0.0,Basic,10,0.130496472,Standard - S0,5,0.000152587891,Basic,10
331,2,7,3,2,50,32.0,Standard - S2,5,1.5625,Basic,5,0.0001335144,Basic,50
332,8,4,0,6,200,128.0,Standard - S4,5,1.875,Basic,5,7.62939453e-05,Basic,200
333,0,6,5,7,5,0.0,Basic,5,3.75,Basic,5,0.000114440918,Basic,5
334,5,.,1,2,100,80.0,Standard - S3,5,0.9375,Basic,5,0.0,Basic,100
335,7,9,7,5,200,112.0,Standard - S4,5,3.75,Basic,5,0.000171661377,Basic,200
336,3,6,2,8,50,48.0,Standard - S2,5,3.125,Basic,5,0.000114440918,Basic,50
337,0,3,1,2,5,0.0,Basic,5,0.9375,Basic,5,5.722046e-05,Basic,5
338,7,5,9,3,200,112.0,Standard - S4,5,3.75,Basic,5,9.536743e-05,Basic,200
339,7,7,0,8,200,112.0,Standard - S4,5,2.5,Basic,5,0.0001335144,Basic,200
340,8,.,7,5,200,128.0,Standard - S4,5,3.75,Basic,5,0.0,Basic,200
341,5,.,9,9,100,80.0,Standard - S3,10,0.8397163,Standard - S0,5,0.0,Basic,100
342,5,0,4,7,100,80.0,Standard - S3,5,3.4375,Basic,5,0.0,Basic,100
343,1,8,0,0,20,16.0,Standard - S1,5,0.0,Basic,5,0.000152587891,Basic,20
344,1,9,6,3,20,16.0,Standard - S1,5,2.8125,Basic,5,0.000171661377,Basic,20
345,8,.,8,7,200,128.0,Standard - S4,5,4.6875,Basic,5,0.0,Basic,200
346,6,3,0,7,100,96.0,Standard - S3,5,2.1875,Basic,5,5.722046e-05,Basic,100
347,8,9,6,1,200,128.0,Standard - S4,5,2.1875,Basic,5,0.000171661377,Basic,200
348,2,9,5,8,50,32.0,Standard - S2,5,4.0625,Basic,5,0.000171661377,Basic,50
349,9,0,4,8,200,144.0,Standard - S4,5,3.75,Basic,5,0.0,Basic,200
350,0,6,6,2,5,0.0,Basic,5,2.5,Basic,5,0.000114440918,Basic,5
351,9,.,0,7,200,144.0,Standard - S4,5,2.1875,Basic,5,0.0,Basic,200
352,9,2,4,8,200,144.0,Standard - S4,5,3.75,Basic,5,3.81469727e-05,Basic,200
353,0,3,0,0,5,0.0,Basic,5,0.0,Basic,5,5.722046e-05,Basic,5
354,8,9,3,6,200,128.0,Standard - S4,5,2.8125,Basic,5,0.000171661377,Basic,200
355,6,5,1,8,100,96.0,Standard - S3,5,2.8125,Basic,5,9.536743e-05,Basic,100
356,1,4,3,3,20,16.0,Standard - S1,5,1.875,Basic,5,7.62939453e-05,Basic,20
357,9,5,4,8,200,144.0,Standard - S4,5,3.75,Basic,5,9.536743e-05,Basic,200
358,2,8,0,5,50,32.0,Standard - S2,5,1.5625,Basic,5,0.000152587891,Basic,50
359,8,3,3,7,200,128.0,Standard - S4,5,3.125,Basic,5,5.722046e-05,Basic,200
360,2,0,4,9,50,32.0,Standard - S2,5,4.0625,Basic,5,0.0,Basic,50
361,1,1,1,8,20,16.0,Standard - S1,5,2.8125,Basic,5,1.90734863e-05,Basic,20
362,3,4,5,7,50,48.0,Standard - S2,5,3.75,Basic,5,7.62939453e-05,Basic,50
363,7,2,2,0,200,112.0,Standard - S4,5,0.625,Basic,5,3.81469727e-05,Basic,200
364,1,1,7,5,20,16.0,Standard - S1,5,3.75,Basic,5,1.90734863e-05,Basic,20
365,4,.,4,5,100,64.0,Standard - S3,5,2.8125,Basic,5,0.0,Basic,100
366,4,5,4,5,100,64.0,Standard - S3,5,2.8125,Basic,5,9.536743e-05,Basic,100
367,3,1,4,4,50,48.0,Standard - S2,5,2.5,Basic,5,1.90734863e-05,Basic,50
368,6,7,3,7,100,96.0,Standard - S3,5,3.125,Basic,5,0.0001335144,Basic,100
369,4,2,8,5,100,64.0,Standard - S3,5,4.0625,Basic,5,3.81469727e-05,Basic,100
370,8,6,3,3,200,128.0,Standard - S4,5,1.875,Basic,5,0.000114440918,Basic,200
371,7,3,8,1,200,112.0,Standard - S4,5,2.8125,Basic,5,5.722046e-05,Basic,200
372,1,6,6,5,20,16.0,Standard - S1,5,3.4375,Basic,5,0.000114440918,Basic,20
373,5,2,0,8,100,80.0,Standard - S3,5,2.5,Basic,5,3.81469727e-05,Basic,100
374,1,1,9,7,20,16.0,Standard - S1,5,5.0,Basic,5,1.90734863e-05,Basic,20
375,9,1,7,4,200,144.0,Standard - S4,5,3.4375,Basic,5,1.90734863e-05,Basic,200
376,2,1,1,1,50,32.0,Standard - S2,5,0.625,Basic,5,1.90734863e-05,Basic,50
377,4,5,7,1,100,64.0,Standard - S3,5,2.5,Basic,5,9.536743e-05,Basic,100
378,7,8,5,4,200,112.0,Standard - S4,5,2.8125,Basic,5,0.000152587891,Basic,200
379,3,4,0,6,50,48.0,Standard - S2,5,1.875,Basic,5,7.62939453e-05,Basic,50
380,9,6,3,1,200,144.0,Standard - S4,5,1.25,Basic,5,0.000114440918,Basic,200
381,7,2,9,4,200,112.0,Standard - S4,5,4.0625,Basic,5,3.81469727e-05,Basic,200
382,1,2,9,3,20,16.0,Standard - S1,5,3.75,Basic,5,3.81469727e-05,Basic,20
383,2,4,9,9,50,32.0,Standard - S2,10,0.8397163,Standard - S0,5,7.62939453e-05,Basic,50
384,6,0,9,5,100,96.0,Standard - S3,5,4.375,Basic,5,0.0,Basic,100
385,.,0,1,1,5,0.0,Basic,5,0.625,Basic,5,0.0,Basic,5
386,7,2,9,5,200,112.0,Standard - S4,5,4.375,Basic,5,3.81469727e-05,Basic,200
387,7,4,1,1,200,112.0,Standard - S4,5,0.625,Basic,5,7.62939453e-05,Basic,200
388,8,9,6,6,200,128.0,Standard - S4,5,3.75,Basic,5,0.000171661377,Basic,200
389,1,6,7,5,20,16.0,Standard - S1,5,3.75,Basic,5,0.000114440918,Basic,20
390,6,2,8,4,100,96.0,Standard - S3,5,3.75,Basic,5,3.81469727e-05,Basic,100
391,8,3,6,0,200,128.0,Standard - S4,5,1.875,Basic,5,5.722046e-05,Basic,200
392,0,2,1,6,5,0.0,Basic,5,2.1875,Basic,5,3.81469727e-05,Basic,5
393,5,6,2,4,100,80.0,Standard - S3,5,1.875,Basic,5,0.000114440918,Basic,100
394,.,1,.,5,5,0.0,Basic,5,1.5625,Basic,5,1.90734863e-05,Basic,5
395,1,1,1,6,20,16.0,Standard - S1,5,2.1875,Basic,5,1.90734863e-05,Basic,20
396,.,9,.,1,5,0.0,Basic,5,0.3125,Basic,5,0.000171661377,Basic,5
397,8,9,.,.,200,128.0,Standard - S4,5,0.0,Basic,5,0.000171661377,Basic,200
398,.,0,.,8,5,0.0,Basic,5,2.5,Basic,5,0.0,Basic,5
399,5,8,1,7,100,80.0,Standard - S3,5,2.5,Basic,5,0.000152587891,Basic,100
400,1,1,1,1,20,16.0,Standard - S1,5,0.625,Basic,5,1.90734863e-05,Basic,20
401,7,1,4,7,200,112.0,Standard - S4,5,3.4375,Basic,5,1.90734863e-05,Basic,200
402,1,6,9,1,20,16.0,Standard - S1,5,3.125,Basic,5,0.000114440918,Basic,20
403,1,6,8,9,20,16.0,Standard - S1,10,0.130496472,Standard - S0,5,0.000114440918,Basic,20
404,3,0,7,.,50,48.0,Standard - S2,5,2.1875,Basic,5,0.0,Basic,50
405,2,9,4,8,50,32.0,Standard - S2,5,3.75,Basic,5,0.000171661377,Basic,50
406,.,0,8,0,5,0.0,Basic,5,2.5,Basic,5,0.0,Basic,5
407,5,2,0,.,100,80.0,Standard - S3,5,0.0,Basic,5,3.81469727e-05,Basic,100
408,6,7,3,0,100,96.0,Standard - S3,5,0.9375,Basic,5,0.0001335144,Basic,100
409,6,2,5,2,100,96.0,Standard - S3,5,2.1875,Basic,5,3.81469727e-05,Basic,100
410,6,9,4,.,100,96.0,Standard - S3,5,1.25,Basic,5,0.000171661377,Basic,100
411,1,6,9,4,20,16.0,Standard - S1,5,4.0625,Basic,5,0.000114440918,Basic,20
412,6,2,0,1,100,96.0,Standard - S3,5,0.3125,Basic,5,3.81469727e-05,Basic,100
413,6,0,8,3,100,96.0,Standard - S3,5,3.4375,Basic,5,0.0,Basic,100
414,4,0,9,9,100,64.0,Standard - S3,10,0.8397163,Standard - S0,5,0.0,Basic,100
415,0,0,6,5,5,0.0,Basic,5,3.4375,Basic,5,0.0,Basic,5
416,0,9,0,0,5,0.0,Basic,5,0.0,Basic,5,0.000171661377,Basic,5
417,.,5,7,6,5,0.0,Basic,5,4.0625,Basic,5,9.536743e-05,Basic,5
418,8,8,4,1,200,128.0,Standard - S4,5,1.5625,Basic,5,0.000152587891,Basic,200
419,5,2,3,9,100,80.0,Standard - S3,5,3.75,Basic,5,3.81469727e-05,Basic,100
420,4,9,.,3,100,64.0,Standard - S3,5,0.9375,Basic,5,0.000171661377,Basic,100
421,.,4,.,1,5,0.0,Basic,5,0.3125,Basic,5,7.62939453e-05,Basic,5
422,4,0,0,5,100,64.0,Standard - S3,5,1.5625,Basic,5,0.0,Basic,100
423,9,1,1,8,200,144.0,Standard - S4,5,2.8125,Basic,5,1.90734863e-05,Basic,200
424,.,4,.,0,5,0.0,Basic,5,0.0,Basic,5,7.62939453e-05,Basic,5
425,.,2,6,7,5,0.0,Basic,5,4.0625,Basic,5,3.81469727e-05,Basic,5
426,2,.,9,1,50,32.0,Standard - S2,5,3.125,Basic,5,0.0,Basic,50
427,6,0,.,.,100,96.0,Standard - S3,5,0.0,Basic,5,0.0,Basic,100
428,1,1,1,6,20,16.0,Standard - S1,5,2.1875,Basic,5,1.90734863e-05,Basic,20
429,.,4,.,1,5,0.0,Basic,5,0.3125,Basic,5,7.62939453e-05,Basic,5
430,2,5,4,4,50,32.0,Standard - S2,5,2.5,Basic,5,9.536743e-05,Basic,50
431,8,8,1,.,200,128.0,Standard - S4,5,0.3125,Basic,5,0.000152587891,Basic,200
432,.,4,.,9,5,0.0,Basic,5,2.8125,Basic,5,7.62939453e-05,Basic,5
433,2,4,0,.,50,32.0,Standard - S2,5,0.0,Basic,5,7.62939453e-05,Basic,50
434,7,8,.,6,200,112.0,Standard - S4,5,1.875,Basic,5,0.000152587891,Basic,200
435,8,.,1,1,200,128.0,Standard - S4,5,0.625,Basic,5,0.0,Basic,200
436,9,8,5,4,200,144.0,Standard - S4,5,2.8125,Basic,5,0.000152587891,Basic,200
437,1,7,0,3,20,16.0,Standard - S1,5,0.9375,Basic,5,0.0001335144,Basic,20
438,8,4,3,6,200,128.0,Standard - S4,5,2.8125,Basic,5,7.62939453e-05,Basic,200
439,4,8,7,.,100,64.0,Standard - S3,5,2.1875,Basic,5,0.000152587891,Basic,100
440,0,5,4,8,5,0.0,Basic,5,3.75,Basic,5,9.536743e-05,Basic,5
441,8,1,0,0,200,128.0,Standard - S4,5,0.0,Basic,5,1.90734863e-05,Basic,200
442,6,2,5,9,100,96.0,Standard - S3,5,4.375,Basic,5,3.81469727e-05,Basic,100
443,1,2,0,.,20,16.0,Standard - S1,5,0.0,Basic,5,3.81469727e-05,Basic,20
444,1,.,0,6,20,16.0,Standard - S1,5,1.875,Basic,5,0.0,Basic,20
445,0,4,0,.,5,0.0,Basic,5,0.0,Basic,5,7.62939453e-05,Basic,5
446,7,.,0,5,200,112.0,Standard - S4,5,1.5625,Basic,5,0.0,Basic,200
447,3,2,5,2,50,48.0,Standard - S2,5,2.1875,Basic,5,3.81469727e-05,Basic,50
448,0,6,9,.,5,0.0,Basic,5,2.8125,Basic,5,0.000114440918,Basic,5
449,7,1,2,0,200,112.0,Standard - S4,5,0.625,Basic,5,1.90734863e-05,Basic,200
450,9,4,7,9,200,144.0,Standard - S4,5,5.0,Basic,5,7.62939453e-05,Basic,200
451,8,.,1,1,200,128.0,Standard - S4,5,0.625,Basic,5,0.0,Basic,200
452,.,2,8,0,5,0.0,Basic,5,2.5,Basic,5,3.81469727e-05,Basic,5
453,1,.,9,7,20,16.0,Standard - S1,5,5.0,Basic,5,0.0,Basic,20
454,0,7,4,3,5,0.0,Basic,5,2.1875,Basic,5,0.0001335144,Basic,5
455,1,9,3,9,20,16.0,Standard - S1,5,3.75,Basic,5,0.000171661377,Basic,20
456,4,6,0,0,100,64.0,Standard - S3,5,0.0,Basic,5,0.000114440918,Basic,100
457,6,1,6,1,100,96.0,Standard - S3,5,2.1875,Basic,5,1.90734863e-05,Basic,100
458,8,2,5,4,200,128.0,Standard - S4,5,2.8125,Basic,5,3.81469727e-05,Basic,200
459,5,0,6,8,100,80.0,Standard - S3,5,4.375,Basic,5,0.0,Basic,100
460,1,8,9,8,20,16.0,Standard - S1,10,0.130496472,Standard - S0,5,0.000152587891,Basic,20
461,2,8,9,1,50,32.0,Standard - S2,5,3.125,Basic,5,0.000152587891,Basic,50
462,8,4,9,8,200,128.0,Standard - S4,10,0.130496472,Standard - S0,5,7.62939453e-05,Basic,200
463,3,6,9,5,50,48.0,Standard - S2,5,4.375,Basic,5,0.000114440918,Basic,50
464,7,.,1,2,200,112.0,Standard - S4,5,0.9375,Basic,5,0.0,Basic,200
465,7,0,4,6,200,112.0,Standard - S4,5,3.125,Basic,5,0.0,Basic,200
466,4,.,4,8,100,64.0,Standard - S3,5,3.75,Basic,5,0.0,Basic,100
467,8,.,2,2,200,128.0,Standard - S4,5,1.25,Basic,5,0.0,Basic,200
468,8,6,8,4,200,128.0,Standard - S4,5,3.75,Basic,5,0.000114440918,Basic,200
469,0,9,7,2,5,0.0,Basic,5,2.8125,Basic,5,0.000171661377,Basic,5
470,9,0,5,9,200,144.0,Standard - S4,5,4.375,Basic,5,0.0,Basic,200
471,2,.,9,4,50,32.0,Standard - S2,5,4.0625,Basic,5,0.0,Basic,50
472,8,4,8,4,200,128.0,Standard - S4,5,3.75,Basic,5,7.62939453e-05,Basic,200
473,0,8,.,.,5,0.0,Basic,5,0.0,Basic,5,0.000152587891,Basic,5
474,8,.,0,9,200,128.0,Standard - S4,5,2.8125,Basic,5,0.0,Basic,200
475,0,5,9,3,5,0.0,Basic,5,3.75,Basic,5,9.536743e-05,Basic,5
476,8,1,4,0,200,128.0,Standard - S4,5,1.25,Basic,5,1.90734863e-05,Basic,200
477,1,6,1,2,20,16.0,Standard - S1,5,0.9375,Basic,5,0.000114440918,Basic,20
478,8,9,0,3,200,128.0,Standard - S4,5,0.9375,Basic,5,0.000171661377,Basic,200
479,1,8,0,0,20,16.0,Standard - S1,5,0.0,Basic,5,0.000152587891,Basic,20
480,6,1,0,8,100,96.0,Standard - S3,5,2.5,Basic,5,1.90734863e-05,Basic,100
481,7,5,6,1,200,112.0,Standard - S4,5,2.1875,Basic,5,9.536743e-05,Basic,200
482,5,6,8,1,100,80.0,Standard - S3,5,2.8125,Basic,5,0.000114440918,Basic,100
483,6,9,0,5,100,96.0,Standard - S3,5,1.5625,Basic,5,0.000171661377,Basic,100
484,2,1,6,5,50,32.0,Standard - S2,5,3.4375,Basic,5,1.90734863e-05,Basic,50
485,5,5,0,0,100,80.0,Standard - S3,5,0.0,Basic,5,9.536743e-05,Basic,100
486,4,1,3,7,100,64.0,Standard - S3,5,3.125,Basic,5,1.90734863e-05,Basic,100
487,3,3,1,6,50,48.0,Standard - S2,5,2.1875,Basic,5,5.722046e-05,Basic,50
488,5,1,6,8,100,80.0,Standard - S3,5,4.375,Basic,5,1.90734863e-05,Basic,100
489,3,2,0,1,50,48.0,Standard - S2,5,0.3125,Basic,5,3.81469727e-05,Basic,50
490,4,7,8,8,100,64.0,Standard - S3,5,5.0,Basic,5,0.0001335144,Basic,100
491,5,4,9,0,100,80.0,Standard - S3,5,2.8125,Basic,5,7.62939453e-05,Basic,100
492,6,7,8,9,100,96.0,Standard - S3,10,0.130496472,Standard - S0,5,0.0001335144,Basic,100
493,3,1,2,9,50,48.0,Standard - S2,5,3.4375,Basic,5,1.90734863e-05,Basic,50
494,2,5,3,4,50,32.0,Standard - S2,5,2.1875,Basic,5,9.536743e-05,Basic,50
495,4,4,1,9,100,64.0,Standard - S3,5,3.125,Basic,5,7.62939453e-05,Basic,100
496,9,6,3,1,200,144.0,Standard - S4,5,1.25,Basic,5,0.000114440918,Basic,200
497,4,8,4,5,100,64.0,Standard - S3,5,2.8125,Basic,5,0.000152587891,Basic,100
498,6,2,0,1,100,96.0,Standard - S3,5,0.3125,Basic,5,3.81469727e-05,Basic,100
499,0,4,4,6,5,0.0,Basic,5,3.125,Basic,5,7.62939453e-05,Basic,5
500,.,4,7,3,5,0.0,Basic,5,3.125,Basic,5,7.62939453e-05,Basic,5
501,4,2,9,4,100,64.0,Standard - S3,5,4.0625,Basic,5,3.81469727e-05,Basic,100
502,1,1,1,3,20,16.0,Standard - S1,5,1.25,Basic,5,1.90734863e-05,Basic,20
503,1,1,1,2,20,16.0,Standard - S1,5,0.9375,Basic,5,1.90734863e-05,Basic,20
504,1,1,2,5,20,16.0,Standard - S1,5,2.1875,Basic,5,1.90734863e-05,Basic,20
505,4,6,8,7,100,64.0,Standard - S3,5,4.6875,Basic,5,0.000114440918,Basic,100
506,6,1,5,0,100,96.0,Standard - S3,5,1.5625,Basic,5,1.90734863e-05,Basic,100
507,1,8,0,2,20,16.0,Standard - S1,5,0.625,Basic,5,0.000152587891,Basic,20
508,2,1,6,8,50,32.0,Standard - S2,5,4.375,Basic,5,1.90734863e-05,Basic,50
509,2,8,0,7,50,32.0,Standard - S2,5,2.1875,Basic,5,0.000152587891,Basic,50
510,0,.,3,4,5,0.0,Basic,5,2.1875,Basic,5,0.0,Basic,5
511,2,8,7,0,50,32.0,Standard - S2,5,2.1875,Basic,5,0.000152587891,Basic,50
512,8,3,.,.,200,128.0,Standard - S4,5,0.0,Basic,5,5.722046e-05,Basic,200
513,1,1,1,4,20,16.0,Standard - S1,5,1.5625,Basic,5,1.90734863e-05,Basic,20
514,6,2,7,1,100,96.0,Standard - S3,5,2.5,Basic,5,3.81469727e-05,Basic,100
515,3,8,8,3,50,48.0,Standard - S2,5,3.4375,Basic,5,0.000152587891,Basic,50
516,4,2,9,9,100,64.0,Standard - S3,10,0.8397163,Standard - S0,5,3.81469727e-05,Basic,100
517,2,5,3,4,50,32.0,Standard - S2,5,2.1875,Basic,5,9.536743e-05,Basic,50
518,4,4,2,2,100,64.0,Standard - S3,5,1.25,Basic,5,7.62939453e-05,Basic,100
519,1,5,1,2,20,16.0,Standard - S1,5,0.9375,Basic,5,9.536743e-05,Basic,20
520,4,8,6,3,100,64.0,Standard - S3,5,2.8125,Basic,5,0.000152587891,Basic,100
521,1,1,1,2,20,16.0,Standard - S1,5,0.9375,Basic,5,1.90734863e-05,Basic,20
522,4,2,5,7,100,64.0,Standard - S3,5,3.75,Basic,5,3.81469727e-05,Basic,100
523,8,3,9,5,200,128.0,Standard - S4,5,4.375,Basic,5,5.722046e-05,Basic,200
524,2,2,9,9,50,32.0,Standard - S2,10,0.8397163,Standard - S0,5,3.81469727e-05,Basic,50
525,5,2,5,7,100,80.0,Standard - S3,5,3.75,Basic,5,3.81469727e-05,Basic,100
526,6,9,7,5,100,96.0,Standard - S3,5,3.75,Basic,5,0.000171661377,Basic,100
527,4,8,5,2,100,64.0,Standard - S3,5,2.1875,Basic,5,0.000152587891,Basic,100
528,1,1,1,3,20,16.0,Standard - S1,5,1.25,Basic,5,1.90734863e-05,Basic,20
529,.,5,3,7,5,0.0,Basic,5,3.125,Basic,5,9.536743e-05,Basic,5
530,3,.,7,6,50,48.0,Standard - S2,5,4.0625,Basic,5,0.0,Basic,50
531,.,0,0,0,5,0.0,Basic,5,0.0,Basic,5,0.0,Basic,5
532,5,1,4,1,100,80.0,Standard - S3,5,1.5625,Basic,5,1.90734863e-05,Basic,100
533,4,7,0,4,100,64.0,Standard - S3,5,1.25,Basic,5,0.0001335144,Basic,100
534,1,1,2,2,20,16.0,Standard - S1,5,1.25,Basic,5,1.90734863e-05,Basic,20
535,.,4,0,2,5,0.0,Basic,5,0.625,Basic,5,7.62939453e-05,Basic,5
536,4,8,3,1,100,64.0,Standard - S3,5,1.25,Basic,5,0.000152587891,Basic,100
537,.,2,4,9,5,0.0,Basic,5,4.0625,Basic,5,3.81469727e-05,Basic,5
538,5,4,.,.,100,80.0,Standard - S3,5,0.0,Basic,5,7.62939453e-05,Basic,100
539,.,1,0,4,5,0.0,Basic,5,1.25,Basic,5,1.90734863e-05,Basic,5
540,8,3,.,.,200,128.0,Standard - S4,5,0.0,Basic,5,5.722046e-05,Basic,200
541,1,1,9,2,20,16.0,Standard - S1,5,3.4375,Basic,5,1.90734863e-05,Basic,20
542,7,2,7,2,200,112.0,Standard - S4,5,2.8125,Basic,5,3.81469727e-05,Basic,200
543,.,4,8,7,5,0.0,Basic,5,4.6875,Basic,5,7.62939453e-05,Basic,5
544,3,9,.,.,50,48.0,Standard - S2,5,0.0,Basic,5,0.000171661377,Basic,50
545,5,2,1,7,100,80.0,Standard - S3,5,2.5,Basic,5,3.81469727e-05,Basic,100
546,5,8,6,5,100,80.0,Standard - S3,5,3.4375,Basic,5,0.000152587891,Basic,100
547,1,2,8,4,20,16.0,Standard - S1,5,3.75,Basic,5,3.81469727e-05,Basic,20
548,1,1,1,2,20,16.0,Standard - S1,5,0.9375,Basic,5,1.90734863e-05,Basic,20
549,1,8,.,.,20,16.0,Standard - S1,5,0.0,Basic,5,0.000152587891,Basic,20
550,5,4,0,0,100,80.0,Standard - S3,5,0.0,Basic,5,7.62939453e-05,Basic,100
551,8,7,.,.,200,128.0,Standard - S4,5,0.0,Basic,5,0.0001335144,Basic,200
552,1,1,1,2,20,16.0,Standard - S1,5,0.9375,Basic,5,1.90734863e-05,Basic,20
553,5,2,7,7,100,80.0,Standard - S3,5,4.375,Basic,5,3.81469727e-05,Basic,100
554,.,0,8,9,5,0.0,Basic,10,0.130496472,Standard - S0,5,0.0,Basic,10
555,9,3,.,.,200,144.0,Standard - S4,5,0.0,Basic,5,5.722046e-05,Basic,200
556,1,3,7,0,20,16.0,Standard - S1,5,2.1875,Basic,5,5.722046e-05,Basic,20
557,4,1,9,9,100,64.0,Standard - S3,10,0.8397163,Standard - S0,5,1.90734863e-05,Basic,100
558,5,8,2,7,100,80.0,Standard - S3,5,2.8125,Basic,5,0.000152587891,Basic,100
559,4,7,9,9,100,64.0,Standard - S3,10,0.8397163,Standard - S0,5,0.0001335144,Basic,100
560,4,9,7,0,100,64.0,Standard - S3,5,2.1875,Basic,5,0.000171661377,Basic,100
561,.,4,4,3,5,0.0,Basic,5,2.1875,Basic,5,7.62939453e-05,Basic,5
562,0,5,0,1,5,0.0,Basic,5,0.3125,Basic,5,9.536743e-05,Basic,5
563,.,2,.,9,5,0.0,Basic,5,2.8125,Basic,5,3.81469727e-05,Basic,5
564,3,6,9,9,50,48.0,Standard - S2,10,0.8397163,Standard - S0,5,0.000114440918,Basic,50
565,0,8,6,5,5,0.0,Basic,5,3.4375,Basic,5,0.000152587891,Basic,5
566,4,0,9,9,100,64.0,Standard - S3,10,0.8397163,Standard - S0,5,0.0,Basic,100
567,3,2,6,9,50,48.0,Standard - S2,5,4.6875,Basic,5,3.81469727e-05,Basic,50
