,Processor Time,LogBytesFlushedSec,DiskWrites,DiskReads,CPU-DTU-Value,CPU-True-DTU-Value,CPU-DTU-Name,IOP-DTU-Value,IOP-True-DTU-Value,IOP-DTU-Name,LogBytes-DTU-Value,LogBytes-True-DTU-Value,LogBytes-DTU-Name
2996,21.46368908,724292.0156,570.9053974,30.31356092,400,343.419037,Standard - S6,800,414.470184,Standard - S7,50,20.9140854,Standard - S2
2997,21.48454273,1044547.821,717.0465567,35.00227264,400,343.7527,Standard - S6,800,521.4417,Standard - S7,100,60.80564,Standard - S3
2998,18.9413168,241944.2467,707.8365615,34.4565781,400,303.061066,Standard - S6,800,514.5228,Standard - S7,5,4.61472034,Basic
2999,20.48050179,181508.2571,706.0623934,43.32879402,400,327.688019,Standard - S6,800,519.5569,Standard - S7,5,3.46199512,Basic
3000,21.21180033,238320.5691,771.9041869,45.57725727,400,339.3888,Standard - S6,800,567.847839,Standard - S7,5,4.54560375,Basic
3001,21.23539682,173473.3841,625.8669727,29.17575361,400,339.766357,Standard - S6,800,452.643066,Standard - S7,5,3.30874228,Basic
3002,17.49577825,181491.4616,770.9842361,49.23270984,400,279.932465,Standard - S6,800,569.787964,Standard - S7,5,3.461675,Basic
3003,18.26843474,302470.3755,1048.603353,38.3995594,400,292.294952,Standard - S6,800,758.997864,Standard - S7,10,-31.6286659,Standard - S0
3004,20.07513465,238324.7153,862.1039711,33.94110123,400,321.202148,Standard - S6,800,623.5667,Standard - S7,5,4.54568338,Basic
3005,22.55046911,371932.1143,1427.780694,12.97196269,400,360.8075,Standard - S6,1600,1009.88409,Standard - S9,10,-22.9764042,Standard - S0
3006,18.6547007,423478.652,1355.864267,11.8158106,400,298.47522,Standard - S6,1600,958.059631,Standard - S9,10,-16.5556889,Standard - S0
3007,11.05623103,362713.1983,1389.2986,9.839225215,200,176.8997,Standard - S4,1600,980.3701,Standard - S9,10,-24.12473,Standard - S0
3008,16.19363812,0,1504.140833,33.96447043,400,259.0982,Standard - S6,1600,1078.92859,Standard - S9,5,0.0,Basic
3009,12.21890946,352107.4618,1810.969367,13.37213668,200,195.502548,Standard - S4,1600,1281.93311,Standard - S9,10,-25.4457932,Standard - S0
3010,17.11924118,113977.7111,1819.858962,42.66743744,400,273.907867,Standard - S6,1600,1309.01453,Standard - S9,5,2.17395234,Basic
3011,26.34556396,120992.4248,562.2287967,87.63285974,800,421.529,Standard - S7,800,448.9686,Standard - S7,5,2.30774736,Basic
3012,19.99990548,60490.0554,259.9182068,43.31970114,400,319.998474,Standard - S6,400,203.136108,Standard - S6,5,1.15375626,Basic
3013,9.588858787,53865.457,315.6179121,14.02746276,200,153.421738,Standard - S4,400,221.864822,Standard - S6,5,1.027402,Basic
3014,12.23643246,0,293.6830686,28.29057083,200,195.782913,Standard - S4,400,216.423859,Standard - S6,5,0.0,Basic
3015,9.693427581,0,126.687084,8.707016082,200,155.094849,Standard - S4,100,84.0979462,Standard - S3,5,0.0,Basic
3016,8.302022615,0,918.278577,8.599903427,200,132.832367,Standard - S4,800,645.4344,Standard - S7,5,0.0,Basic
3017,12.59010658,0,1742.437283,26.89948428,400,201.441711,Standard - S6,1600,1242.92261,Standard - S9,5,0.0,Basic
3018,21.97242592,0,1.999964973,73.99870402,400,351.5588,Standard - S6,50,41.9735222,Standard - S2,5,0.0,Basic
3019,13.57886946,0,3.999861605,21.99923883,400,217.261917,Standard - S6,10,6.512837,Standard - S0,5,0.0,Basic
3020,20.42894817,0,4.102784205,81.23512725,400,326.863159,Standard - S6,50,48.5971031,Standard - S2,5,0.0,Basic
3021,28.74919445,0,4.922724365,145.7126412,800,459.987122,Standard - S7,100,94.9073639,Standard - S3,5,0.0,Basic
3022,28.22237725,0,8.999711676,92.99702065,800,451.558075,Standard - S7,100,60.4118652,Standard - S3,5,0.0,Basic
3023,26.95362672,737380.4787,2564.349429,98.01335573,800,431.258,Standard - S7,3000,1876.27441,Standard - S12,50,22.5444088,Standard - S2
3024,13.74927446,1391261.328,4911.828269,8.86078461,400,219.988388,Standard - S6,500,384.428833,Premium - P4,200,103.992821,Standard - S4
3025,10.44860514,0,9.767613024,21.48874865,200,167.177689,Standard - S4,20,10.2413921,Standard - S1,5,0.0,Basic
3026,19.03721244,0,2.955724197,40.39489737,400,304.5954,Standard - S6,20,18.81888,Standard - S1,5,0.0,Basic
3027,22.94577682,56181.18122,377.6501928,74.9813942,400,367.132416,Standard - S6,400,309.089081,Standard - S6,5,1.071571,Basic
3028,17.18757453,1605262.405,5782.6686,18.99562645,400,275.0012,Standard - S6,500,453.255,Premium - P4,200,130.649109,Standard - S4
3029,10.15601641,430147.4334,1342.210416,8.001254341,200,162.496262,Standard - S4,1600,945.6707,Standard - S9,10,-15.7250147,Standard - S0
3030,7.616671892,0,17.7755728,11.85038187,200,121.866753,Standard - S4,10,9.085075,Standard - S0,5,0.0,Basic
3031,13.79890806,0,1.277548151,25.55096303,400,220.782547,Standard - S6,10,7.10107136,Standard - S0,5,0.0,Basic
3032,25.48805646,0,1.999955576,79.99822305,800,407.808868,Standard - S7,50,46.2284966,Standard - S2,5,0.0,Basic
3033,28.90606516,983096.692,1705.098327,78.00449826,800,462.49704,Standard - S7,1600,1252.68567,Standard - S9,100,53.1511955,Standard - S3
3034,10.82654907,752175.5076,2255.569742,6.994014702,200,173.2248,Standard - S4,1600,1592.72888,Standard - S9,50,24.3872967,Standard - S2
3035,14.6817423,561721.8549,3545.808258,19.80898468,400,234.907883,Standard - S6,3000,2516.88062,Standard - S12,10,0.6640999,Standard - S0
3036,8.854466721,0,2.666852732,13.86763421,200,141.671463,Standard - S4,10,-0.199654773,Standard - S0,5,0.0,Basic
3037,15.39333537,0,5.674670437,47.60417978,400,246.29335,Standard - S6,50,25.860178,Standard - S2,5,0.0,Basic
3038,27.49950006,0,13.78730439,139.8426588,800,439.992,Standard - S7,100,97.03118,Standard - S3,5,0.0,Basic
3039,26.44197576,0,4.92307427,166.3999103,800,423.071625,Standard - S7,200,109.579437,Standard - S4,5,0.0,Basic
3040,25.78096055,0,1.999712989,151.9781872,800,412.495361,Standard - S7,100,97.27794,Standard - S3,5,0.0,Basic
3041,25.48046476,0,3.939052523,160.5163903,800,407.687439,Standard - S7,200,104.708832,Standard - S4,5,0.0,Basic
3042,26.07390212,0,2.962209351,145.1482582,800,417.182434,Standard - S7,100,93.11664,Standard - S3,5,0.0,Basic
3043,25.87864799,0,13.16775253,137.7549496,800,414.0584,Standard - S7,100,95.11114,Standard - S3,5,0.0,Basic
3044,27.14831615,0,8.998996711,119.9866228,800,434.373047,Standard - S7,100,79.5529251,Standard - S3,5,0.0,Basic
3045,31.83564689,0,37.00297157,183.0146972,800,509.370361,Standard - S7,200,144.11467,Standard - S4,5,0.0,Basic
3046,33.95402133,0,52.91987393,125.5308637,800,543.264343,Standard - S7,200,114.63456,Standard - S4,5,0.0,Basic
3047,26.17153301,0,25.00066212,118.0031252,800,418.7445,Standard - S7,100,89.49489,Standard - S3,5,0.0,Basic
3048,26.07383298,0,4.965239645,165.8390041,800,417.181335,Standard - S7,200,109.211525,Standard - S4,5,0.0,Basic
3049,25.87865799,0,2.014039546,137.9617089,800,414.058533,Standard - S7,100,87.34734,Standard - S3,5,0.0,Basic
3050,26.17153301,0,7.000945008,160.0216002,800,418.7445,Standard - S7,200,106.529472,Standard - S4,5,0.0,Basic
3051,26.75749506,0,1.99905898,162.9233069,800,428.119934,Standard - S7,200,105.039978,Standard - S4,5,0.0,Basic
3052,25.97627871,0,4.960011221,131.9362985,800,415.620483,Standard - S7,100,85.16334,Standard - S3,5,0.0,Basic
3053,26.85518474,0,2.017098097,104.889101,800,429.682983,Standard - S7,100,63.8937569,Standard - S3,5,0.0,Basic
3054,26.17174449,0,9.000511341,59.00335212,800,418.7479,Standard - S7,50,36.3034477,Standard - S2,5,0.0,Basic
3055,21.87640622,1597228.495,5640.253118,39.99470391,400,350.0225,Standard - S6,500,443.769348,Premium - P4,200,129.6484,Standard - S4
3056,20.67111474,2540889.012,6369.749432,50.21753301,400,330.737823,Standard - S6,1000,501.559937,Premium - P6,400,247.1922,Standard - S6
3057,24.8042689,122886.7715,357.0196731,13.00071639,400,396.868317,Standard - S6,400,250.499573,Standard - S6,5,2.34387922,Basic
3058,24.8047176,2826335.377,344.0116089,0,400,396.8755,Standard - S6,400,232.053619,Standard - S6,400,282.747864,Standard - S6
3059,2.865631401,436849.7314,398.1703281,0,50,45.8501,Standard - S2,400,270.46405,Standard - S6,10,-14.8901682,Standard - S0
3060,1.199668571,115656.7807,342.6030938,0,20,19.1946964,Standard - S1,400,231.054672,Standard - S6,5,2.205978,Basic
3061,4.318669717,462588.438,2522.251411,0,100,69.09872,Standard - S3,3000,1776.90466,Standard - S12,10,-11.6841135,Standard - S0
3062,5.46839078,552964.9603,1387.012442,0,100,87.4942551,Standard - S3,1600,971.770569,Standard - S9,10,-0.426677763,Standard - S0
3063,1.766496416,528042.6988,1722.708747,0,50,28.26394,Standard - S2,1600,1209.853,Standard - S9,10,-3.53103161,Standard - S0
3064,4.836255422,417146.1836,1510.176264,0,100,77.38009,Standard - S3,1600,1059.12073,Standard - S9,10,-17.344471,Standard - S0
3065,4.311451562,332319.6553,1466.699434,0,100,68.98322,Standard - S3,1600,1028.28613,Standard - S9,10,-27.9105949,Standard - S0
3066,3.552904927,544448.9659,1514.327455,0,100,56.8464737,Standard - S3,1600,1062.065,Standard - S9,10,-1.4874438,Standard - S0
3067,3.61282698,368667.7166,1558.11714,0,100,57.805233,Standard - S3,1600,1093.12146,Standard - S9,10,-23.3830242,Standard - S0
3068,7.087631094,0,1218.739373,0,200,113.402107,Standard - S4,1600,852.428,Standard - S9,5,0.0,Basic
3069,13.183399,368967.195,1311.162721,0,400,210.934372,Standard - S6,1600,917.97644,Standard - S9,10,-23.34572,Standard - S0
3070,9.981095112,234772.9832,1089.990128,0,200,159.697525,Standard - S4,800,761.1164,Standard - S7,5,4.477939,Basic
3071,4.105269764,469423.5629,1358.07354,0,100,65.68432,Standard - S3,1600,951.24646,Standard - S9,10,-10.83272,Standard - S0
3072,3.941829025,52433.93218,1465.25111,0,100,63.0692673,Standard - S3,1600,1027.25891,Standard - S9,5,1.00009787,Basic
3073,4.686966247,0,1268.041166,1.000032465,100,74.99146,Standard - S3,1600,888.102966,Standard - S9,5,0.0,Basic
3074,2.250938353,0,873.9492289,0,50,36.0150146,Standard - S2,800,607.895935,Standard - S7,5,0.0,Basic
3075,1.557518865,0,1005.252804,0,50,24.9203014,Standard - S2,800,701.019043,Standard - S7,5,0.0,Basic
3076,6.830331975,0,1181.478692,0,200,109.285309,Standard - S4,1600,826.0019,Standard - S9,5,0.0,Basic
3077,7.784942332,0,1311.538979,0,200,124.559067,Standard - S4,1600,918.2432,Standard - S9,5,0.0,Basic
3078,2.909594787,0,917.8890946,0.876684904,50,46.5535164,Standard - S2,800,639.6807,Standard - S7,5,0.0,Basic
3079,1.712533817,0,781.2689519,0,50,27.4005413,Standard - S2,800,542.1652,Standard - S7,5,0.0,Basic
3080,2.495168745,0,842.7665125,0,50,39.9227,Standard - S2,800,585.7805,Standard - S7,5,0.0,Basic
3081,1.350255148,0,942.9956956,0,50,21.6040821,Standard - S2,800,656.865051,Standard - S7,5,0.0,Basic
3082,1.41727728,0,754.6816504,0,50,22.6764374,Standard - S2,800,523.30896,Standard - S7,5,0.0,Basic
3083,1.583492883,0,774.6224538,13.37202756,50,25.3358879,Standard - S2,800,546.935059,Standard - S7,5,0.0,Basic
3084,1.45377903,622950.0907,732.8712767,97.90627951,50,23.2604637,Standard - S2,800,577.2777,Standard - S7,10,8.290777,Standard - S0
3085,1.989778248,39125.20103,849.8141402,0,50,31.8364525,Standard - S2,800,590.7789,Standard - S7,5,0.746253967,Basic
3086,1.360884523,0,757.8738162,1.267347519,50,21.7741528,Standard - S2,800,526.471741,Standard - S7,5,0.0,Basic
3087,1.112381561,0,170.6583735,349.8496657,20,17.7981052,Standard - S1,400,357.228424,Standard - S6,5,0.0,Basic
3088,2.496637423,0,30.52524303,16.73964941,50,39.9461975,Standard - S2,50,21.59496,Standard - S2,5,0.0,Basic
3089,0.005339715,0,1.999835984,9.999179918,5,0.08543544,Basic,5,3.74969244,Basic,5,0.0,Basic
3090,1.724912768,0,3.938434569,38.39973705,50,27.5986042,Standard - S2,20,18.100832,Standard - S1,5,0.0,Basic
3091,1.080600301,0,8.000256305,29.0009291,20,17.2896042,Standard - S1,20,14.3157358,Standard - S1,5,0.0,Basic
3092,0.478720005,0,2.953557606,43.31884489,10,7.65952,Standard - S0,50,20.8910637,Standard - S2,5,0.0,Basic
3093,0.390570195,0,14.00053824,25.00096115,10,6.249123,Standard - S0,20,15.7343969,Standard - S1,5,0.0,Basic
3094,0.280833793,0,12.80159221,7.8779029,5,4.49334049,Basic,10,2.74006724,Standard - S0,5,0.0,Basic
3095,1.47089954,0,1.999879548,13.99915684,50,23.5343933,Standard - S2,5,4.999699,Basic,5,0.0,Basic
3096,2.531119547,113984.8016,5.565664142,187.3773595,50,40.4979134,Standard - S2,200,124.912788,Standard - S4,5,2.17408752,Basic
3097,8.788631307,184308.8991,4.99969887,584.9647678,200,140.6181,Standard - S4,800,406.488281,Standard - S7,5,3.51541328,Basic
3098,9.572778663,306129.9357,7.972133741,707.5268695,200,153.164459,Standard - S4,800,495.519836,Standard - S7,10,-31.1728249,Standard - S0
3099,6.535282334,182085.3873,6.915135152,314.1447112,200,104.564514,Standard - S4,400,215.775787,Standard - S6,5,3.47300315,Basic
3100,6.347266659,122893.7538,4.000447715,300.0335786,200,101.556267,Standard - S4,400,203.700729,Standard - S6,5,2.34401226,Basic
3101,5.668446417,184317.7167,13.99982657,431.9946486,100,90.6951447,Standard - S3,400,304.3819,Standard - S6,5,3.51558137,Basic
3102,6.249765624,122867.0365,3.99957801,404.9572735,100,99.99625,Standard - S3,400,278.114075,Standard - S6,5,2.34350276,Basic
3103,7.11467794,181501.1568,4.923533984,321.0144158,200,113.834846,Standard - S4,400,219.235413,Standard - S6,5,3.4618597,Basic
3104,5.18688626,120991.407,3.938522363,327.8819867,100,82.99018,Standard - S3,400,223.407455,Standard - S6,5,2.30772781,Basic
3105,5.859492383,184314.725,36.9989411,383.9890103,100,93.75188,Standard - S3,400,286.6468,Standard - S6,5,3.51552415,Basic
3106,7.030896717,184326.1415,8.000266557,410.0136611,200,112.494347,Standard - S4,400,284.537567,Standard - S6,5,3.515742,Basic
3107,8.557083755,181479.9355,4.92295832,624.2311149,200,136.913345,Standard - S4,800,434.282349,Standard - S7,5,3.461455,Basic
3108,10.84421755,307181.2361,6.999572438,604.9630464,200,173.507477,Standard - S4,800,422.089844,Standard - S7,10,-31.041872,Standard - S0
3109,6.82081897,241997.9797,12.8009999,597.7082262,200,109.1331,Standard - S4,800,421.059082,Standard - S7,5,4.615745,Basic
3110,9.375344374,245757.4805,6.999928238,627.9935619,200,150.005508,Standard - S4,800,438.4238,Standard - S7,5,4.687452,Basic
3111,10.74172478,307210.367,13.00043871,789.0266263,200,171.8676,Standard - S4,800,556.887268,Standard - S7,10,-31.0382442,Standard - S0
3112,8.65439318,302452.5666,9.845461152,578.9131157,200,138.470291,Standard - S4,800,405.633026,Standard - S7,10,-31.6308861,Standard - S0
3113,7.210954979,241990.9564,5.907982334,666.6173401,200,115.375282,Standard - S4,800,465.042084,Standard - S7,5,4.615611,Basic
3114,9.960659882,245756.7457,8.999880824,737.9902275,200,159.37056,Standard - S4,800,517.854,Standard - S7,5,4.687438,Basic
3115,9.668548121,307169.4279,6.99930337,684.9318298,200,154.696777,Standard - S4,800,478.805084,Standard - S7,10,-31.0433445,Standard - S0
3116,10.19102303,302515.1616,11.8169985,720.8369085,200,163.056366,Standard - S4,800,507.6865,Standard - S7,10,-31.6230888,Standard - S0
3117,6.825057705,181483.2939,7.876879077,668.5501117,200,109.20092,Standard - S4,800,467.809235,Standard - S7,5,3.46151924,Basic
3118,7.915536941,245725.6766,5.999162027,624.9127112,200,126.64859,Standard - S4,800,435.529,Standard - S7,5,4.6868453,Basic
3119,10.28280037,241974.3668,5.907577314,693.1557382,200,164.524811,Standard - S4,800,483.863373,Standard - S7,5,4.61529446,Basic
3120,11.42532827,307233.7282,11.00120772,693.0760861,200,182.805252,Standard - S4,800,487.4194,Standard - S7,10,-31.0353374,Standard - S0
3121,8.691957848,122884.7767,31.00120507,575.0223521,200,139.07132,Standard - S4,800,417.877716,Standard - S7,5,2.343841,Basic
3122,16.50351757,245746.9833,21.99883477,626.9667909,400,264.056274,Standard - S6,800,448.3331,Standard - S7,5,4.68725157,Basic
3123,14.71569733,241979.8625,7.876948649,712.8638527,400,235.451157,Standard - S6,800,499.237457,Standard - S7,5,4.61539936,Basic
3124,13.07286612,181480.7751,11.81515463,559.2506524,400,209.165863,Standard - S6,400,393.084961,Standard - S6,5,3.461471,Basic
3125,15.47988247,241978.1323,6.892280788,582.8900323,400,247.678116,Standard - S6,800,406.35907,Standard - S7,5,4.61536646,Basic
3126,7.226597109,122867.6662,27.99718956,523.9474047,200,115.625557,Standard - S4,400,379.523834,Standard - S6,5,2.34351468,Basic
3127,12.30798722,307239.6347,33.00425764,816.1052797,200,196.9278,Standard - S4,800,590.2791,Standard - S7,10,-31.0346012,Standard - S0
3128,11.34187016,181489.4005,217.6061063,726.666545,200,181.469925,Standard - S4,800,657.770752,Standard - S7,5,3.46163559,Basic
3129,10.96098368,181480.3935,81.72131433,709.8923811,200,175.375732,Standard - S4,800,549.501953,Standard - S7,5,3.46146369,Basic
3130,6.826368943,241970.9067,7.876657118,699.0533192,200,109.2219,Standard - S4,800,489.442566,Standard - S7,5,4.61522865,Basic
3131,7.226328788,184322.7557,7.000104656,737.0110188,200,115.621254,Standard - S4,800,515.7413,Standard - S7,5,3.51567745,Basic
3132,9.862856355,245748.3479,7.999620699,892.9576605,200,157.8057,Standard - S4,800,627.050537,Standard - S7,5,4.687278,Basic
3133,11.53705049,362957.7339,13.78420213,818.1908552,200,184.5928,Standard - S4,800,578.127,Standard - S7,10,-24.0942688,Standard - S0
3134,9.180461048,245770.9183,6.00026656,493.0219024,200,146.887375,Standard - S4,400,341.9902,Standard - S6,5,4.68770838,Basic
3135,7.787148715,181493.2173,5.907982334,547.4730297,200,124.594376,Standard - S4,400,380.542542,Standard - S6,5,3.46170831,Basic
3136,6.835381012,184315.9846,7.999825722,304.9933557,200,109.3661,Standard - S4,400,210.054733,Standard - S6,5,3.51554847,Basic
3137,7.030971093,184313.1504,4.999814192,400.9850982,200,112.495544,Standard - S4,400,276.006348,Standard - S6,5,3.51549435,Basic
3138,8.008205565,245780.3676,94.00779035,499.0413552,200,128.131287,Standard - S4,800,408.676,Standard - S7,5,4.68788862,Basic
3139,8.984452812,245743.3095,13.9990492,1043.929098,200,143.751251,Standard - S4,800,738.3774,Standard - S7,5,4.68718147,Basic
3140,8.756915962,194160.1456,14.61573362,881.6842549,200,140.110657,Standard - S4,800,623.7475,Standard - S7,5,3.70331073,Basic
3141,9.667735136,307256.6992,7.001291973,757.1397177,200,154.683762,Standard - S4,800,530.017761,Standard - S7,10,-31.0324764,Standard - S0
3142,11.53775602,302359.8667,6.889710504,846.4501476,200,184.6041,Standard - S4,800,593.279358,Standard - S7,10,-31.6424313,Standard - S0
3143,11.33366278,307307.3786,7.002446779,815.2848749,200,181.338608,Standard - S4,800,571.2562,Standard - S7,10,-31.0261631,Standard - S0
3144,8.93618249,302416.7006,6.891005548,515.8409868,200,142.978912,Standard - S4,400,358.805664,Standard - S6,10,-31.6353531,Standard - S0
3145,9.473393266,184302.4439,5.999428513,371.9645678,200,151.5743,Standard - S4,400,256.133331,Standard - S6,5,3.51529,Basic
3146,10.38310159,241413.5946,16.69934533,610.9995762,200,166.129623,Standard - S4,800,433.2503,Standard - S7,5,4.604599,Basic
3147,16.21065512,184819.5019,8.021679771,695.8807201,400,259.370483,Standard - S6,800,487.295349,Standard - S7,5,3.52515221,Basic
3148,14.25759564,368467.0232,10.99483847,848.6016241,400,228.121536,Standard - S6,800,597.7166,Standard - S7,10,-23.4080219,Standard - S0
3149,10.25355999,245837.1839,7.002198433,742.2330339,200,164.056961,Standard - S4,800,519.4463,Standard - S7,5,4.688972,Basic
3150,11.03583502,245782.8876,9.000838168,801.0745969,200,176.573364,Standard - S4,800,562.595337,Standard - S7,5,4.68793631,Basic
3151,7.017668925,181359.3432,14.75906113,430.9645851,200,112.282707,Standard - S4,400,304.18985,Standard - S6,5,3.45915484,Basic
3152,8.983833005,244441.7484,5.967816123,598.7708844,200,143.741333,Standard - S4,800,416.966461,Standard - S7,5,4.66235638,Basic
3153,9.472424628,247319.2162,52.32991228,501.1595445,200,151.558792,Standard - S4,400,380.619476,Standard - S6,5,4.71724,Basic
3154,8.984962496,245746.3535,5.999666833,645.964129,200,143.7594,Standard - S4,800,450.459442,Standard - S7,5,4.68723965,Basic
3155,10.19113799,241949.4358,10.82944252,702.9292689,200,163.058212,Standard - S4,800,494.285645,Standard - S7,5,4.614819,Basic
3156,11.62184121,368626.1433,10.99958652,795.9700794,200,185.949463,Standard - S4,800,560.3927,Standard - S7,10,-23.3882,Standard - S0
3157,10.9599667,302469.3578,6.892205419,890.0790999,200,175.359467,Standard - S4,800,624.223633,Standard - S7,10,-31.6287956,Standard - S0
3158,8.985426668,245721.7936,7.998756301,609.9051679,200,143.76683,Standard - S4,800,426.3035,Standard - S7,5,4.68677139,Basic
3159,10.67195622,242019.052,9.847780436,524.8866973,200,170.7513,Standard - S4,400,367.318085,Standard - S6,5,4.616147,Basic
3160,11.63859507,294445.2419,9.847403478,808.4718256,200,186.217514,Standard - S4,800,568.442,Standard - S7,10,-32.62829,Standard - S0
3161,10.4753822,302436.1588,7.875941635,694.0673565,200,167.60611,Standard - S4,800,485.905884,Standard - S7,10,-31.6329288,Standard - S0
3162,9.179535605,245787.9276,6.000681826,529.0601144,200,146.872574,Standard - S4,400,367.5495,Standard - S6,5,4.68803263,Basic
3163,8.106609478,184298.1145,4.999406317,484.9424127,200,129.70575,Standard - S4,400,335.550232,Standard - S6,5,3.51520753,Basic
3164,7.401784399,241964.3938,8.861000748,338.6871397,200,118.428551,Standard - S4,400,234.5618,Standard - S6,5,4.615104,Basic
3165,7.915813177,184331.9684,5.000324663,501.0325313,200,126.653,Standard - S4,400,346.9623,Standard - S6,5,3.51585317,Basic
3166,11.05174687,302182.8902,6.885677838,593.1519623,200,176.827957,Standard - S4,800,413.6324,Standard - S7,10,-31.6644783,Standard - S0
3167,9.57094396,245977.0783,6.005299764,742.6554042,200,153.1351,Standard - S4,800,519.0388,Standard - S7,5,4.69164038,Basic
3168,11.92210938,302393.9391,14.76532906,637.8622152,200,190.753754,Standard - S4,800,450.9302,Standard - S7,10,-31.6381874,Standard - S0
3169,7.524782592,184368.7494,35.00925689,485.128274,200,120.396515,Standard - S4,400,356.9656,Standard - S6,5,3.51655483,Basic
3170,8.198951008,184013.4469,4.991684215,586.0237269,200,131.183212,Standard - S4,800,407.233643,Standard - S7,5,3.509778,Basic
3171,10.58247815,303015.5794,6.904651874,703.2881123,200,169.319656,Standard - S4,800,491.756561,Standard - S7,10,-31.5607529,Standard - S0
3172,9.994860014,302505.4908,6.893028761,720.8138647,200,159.917755,Standard - S4,800,504.177917,Standard - S7,10,-31.62429,Standard - S0
3173,8.788759882,245691.2579,5.998321727,599.8321727,200,140.620163,Standard - S4,800,417.740753,Standard - S7,5,4.6861887,Basic
3174,9.042735023,242017.3213,8.862939012,548.5174477,200,144.683762,Standard - S4,400,383.379,Standard - S6,5,4.616114,Basic
3175,5.859303342,120983.7742,5.90741085,491.299669,100,93.7488556,Standard - S3,400,340.7029,Standard - S6,5,2.30758238,Basic
3176,7.616939804,245793.5979,6.000820261,542.0740969,200,121.87104,Standard - S4,400,376.779358,Standard - S6,5,4.688141,Basic
3177,9.375697807,245698.3927,6.998245236,619.844578,200,150.011169,Standard - S4,800,432.643158,Standard - S7,5,4.6863246,Basic
3178,12.21010972,302477.4997,6.892390944,688.2544671,200,195.361755,Standard - S4,800,481.085724,Standard - S7,10,-31.627779,Standard - S0
3179,10.25354999,245803.049,13.00227717,665.1164858,200,164.0568,Standard - S4,800,469.009064,Standard - S7,5,4.688321,Basic
3180,14.9412654,245737.5365,15.99853753,921.9157254,400,239.060242,Standard - S6,800,653.261169,Standard - S7,5,4.68707132,Basic
3181,17.67546717,307190.9458,14.9995579,948.9720299,400,282.807465,Standard - S6,800,671.7416,Standard - S7,10,-31.0406666,Standard - S0
3182,11.8158809,307082.0751,9.996161297,907.6514458,200,189.0541,Standard - S4,800,638.887634,Standard - S7,10,-31.0542278,Standard - S0
3183,8.395712506,234875.4408,9.55710615,927.0392966,200,134.3314,Standard - S4,800,652.326538,Standard - S7,5,4.479893,Basic
3184,9.231421647,241961.4427,5.907261785,945.1618856,200,147.702744,Standard - S4,800,662.5909,Standard - S7,5,4.615048,Basic
3185,7.017321021,181493.828,41.3560155,917.7096773,200,112.277138,Standard - S4,800,668.2622,Standard - S7,5,3.46172,Basic
3186,8.105028094,184317.0869,13.99977873,1000.984179,200,129.68045,Standard - S4,800,707.920532,Standard - S7,5,3.51556945,Basic
3187,9.27699618,184316.772,4.999912434,883.9845182,200,148.431946,Standard - S4,800,618.5592,Standard - S7,5,3.51556325,Basic
3188,6.838492625,184318.1104,4.999948741,893.9908349,200,109.415878,Standard - S4,800,625.6559,Standard - S7,5,3.515589,Basic
3189,7.304447319,181490.3165,5.907887908,848.7665627,200,116.871155,Standard - S4,800,594.2258,Standard - S7,5,3.461653,Basic
3190,10.15587265,245736.8018,8.999150457,922.9128747,200,162.493958,Standard - S4,800,649.004333,Standard - S7,5,4.6870575,Basic
3191,9.27698618,245783.9376,6.000584413,850.0827919,200,148.431778,Standard - S4,800,595.2251,Standard - S7,5,4.68795633,Basic
3192,7.715486763,184328.2675,7.000313977,925.0414899,200,123.447784,Standard - S4,800,649.0963,Standard - S7,5,3.51578259,Basic
3193,10.15589961,245722.1084,5.999074912,898.861391,200,162.4944,Standard - S4,800,629.8188,Standard - S7,5,4.686777,Basic
3194,10.0584371,245785.6176,6.000625429,895.0932931,200,160.935,Standard - S4,800,627.147461,Standard - S7,5,4.68798876,Basic
3195,9.037093679,181476.5772,5.907440664,941.2522124,200,144.5935,Standard - S4,800,659.818237,Standard - S7,5,3.461391,Basic
3196,13.37839027,245765.564,12.00027168,973.0220288,400,214.054245,Standard - S6,800,686.671143,Standard - S7,5,4.687606,Basic
3197,9.76538539,245777.4278,15.00106371,1007.07141,200,156.24617,Standard - S4,800,712.9479,Standard - S7,5,4.68783236,Basic
3198,13.18311251,430039.2195,8.999146613,977.9072653,400,210.9298,Standard - S6,800,688.0074,Standard - S7,10,-15.7384949,Standard - S0
3199,13.47759962,368660.9445,9.000511341,966.0548839,400,215.6416,Standard - S6,800,679.6024,Standard - S7,10,-23.3838673,Standard - S0
3200,11.52331498,368575.1343,10.99806445,1015.821225,200,184.373047,Standard - S4,800,716.314453,Standard - S7,10,-23.394556,Standard - S0
3201,10.95952942,363021.5534,7.878071906,1055.661635,200,175.352478,Standard - S4,800,742.357239,Standard - S7,10,-24.0863171,Standard - S0
3202,12.59847157,368638.7403,34.9998804,938.9967912,400,201.575546,Standard - S6,800,678.851563,Standard - S7,10,-23.386631,Standard - S0
3203,12.59724921,307181.6298,6.999581407,1098.934281,400,201.555984,Standard - S6,800,772.424133,Standard - S7,10,-31.0418262,Standard - S0
3204,10.76780745,362938.9587,7.876279486,910.6948155,200,172.284912,Standard - S4,800,639.542664,Standard - S7,10,-24.0966053,Standard - S0
3205,10.74264521,368707.2514,13.0023716,1070.195201,200,171.882324,Standard - S4,800,756.29895,Standard - S7,10,-23.3781,Standard - S0
