Seconds,Processor,DiskRead,DiskWrite,LogBytes
43:36.9,6.148837678,67.94208262,89.60477562,99821.68938
43:37.9,5.377449173,74.99410564,117.9907262,220654.6571
43:38.9,6.435031008,201.8541953,311.1508571,487002.2934
43:39.9,6.647117361,226.0049236,605.0131803,522763.3885
43:40.9,7.204513504,220.5561392,349.5420955,544458.5835
43:41.9,6.351621326,183.0033614,336.0061717,435207.9939
43:42.9,6.923159403,63.00422113,128.9617651,164315.0087
43:43.9,7.323894901,45.99807444,79.9966512,137210.2561
43:44.9,5.761314774,46.00530595,82.00945843,136719.7684
43:45.9,6.443451177,39.38116556,133.8959629,1823757.53
43:46.9,7.014189767,35.44916138,105.3627852,185028.8672
43:47.9,7.616801991,67.00741334,109.0120605,187924.791
43:48.9,5.374364047,54.9980031,98.99640557,133627.1482
43:50.0,6.054330853,45.28074227,69.88984133,118438.672
43:51.0,6.251443728,71.01659353,97.02267003,187947.9154
43:52.0,6.153966277,84.66601652,89.58845934,204143.5487
43:53.0,6.149188843,261.902374,270.7637325,410347.8519
43:54.0,8.398559082,235.0501017,613.1306908,405590.4529
43:55.0,6.056698887,202.8290391,339.6894101,483954.0257
43:56.0,6.152432376,167.3776263,290.4494103,1052060.931
43:57.0,8.106251097,150.973946,246.9573818,368576.3937
43:58.0,12.69525016,89.01037994,155.0180774,241180.1252
43:59.0,12.69083275,100.4328272,148.6799696,181488.0265
44:00.0,12.59807079,123.0101938,144.0119342,237587.6887
44:01.1,7.309485295,131.9278478,168.3556864,241959.6111
44:02.1,6.247797487,0.984127264,116.1270172,162751.0305
44:03.1,8.50042708,0,90.04473316,122428.8212
44:04.1,4.225540448,39.3798241,88.60460422,176421.612
44:05.1,6.153374899,113.2395193,148.6884122,217797.9985
44:06.1,7.617420195,277.022365,370.0298738,2572495.686
44:07.1,6.835381012,424.9567971,377.9615748,552903.7894
44:08.1,8.105387295,693.019242,796.0221019,552463.3394
44:09.1,5.375130482,313.994635,719.987698,430072.6516
44:10.1,5.961309443,216.5898523,204.7758604,302438.1937
44:11.1,6.533911068,211.7193529,426.3929293,487045.1079
44:12.1,6.155183498,555.0137507,277.0068629,430090.6556
44:13.1,6.629980703,312.1269783,304.2499568,423468.6777
44:14.1,6.347182371,233.0041803,226.0040547,306693.5023
44:15.1,2.543932803,93.99682801,127.9956807,184313.7802
44:16.2,5.859960918,115.1897639,220.5342489,1699751.971
44:17.2,6.054210876,163.0256269,216.0339595,307248.298
44:18.2,5.957349745,232.9792004,231.9792897,368607.092
44:19.2,6.249099068,249.1159401,344.6267946,483470.0376
44:20.2,6.445384844,253.0062683,376.0093158,552973.7001
44:21.2,6.538106924,281.5804258,368.2205568,543910.9897
44:22.2,6.445086113,294.0151966,356.0184013,551452.5026
44:23.2,8.497489988,232.0034686,676.0101068,430086.4301
44:24.2,7.69394364,637.0125884,347.5509176,423441.0727
44:25.2,5.669790238,804.8773767,275.5081485,423180.5161
44:26.2,6.741581348,685.4916368,228.1636397,307420.483
44:27.2,7.128835703,842.9657922,290.9881916,429550.5687
44:28.2,6.149503042,845.7546353,299.312467,362955.7494
44:29.3,5.86380769,751.2873602,253.0548513,362981.0911
44:30.3,6.538769495,874.3670426,352.5038302,483973.9738
44:31.3,6.348662069,773.9398314,311.975746,429534.6066
44:32.3,6.82413959,664.6734533,386.0029536,484000.4382
44:33.3,6.9345958,816.9828998,286.993993,368632.2842
44:34.3,8.596400704,738.9816915,292.992741,368630.867
44:35.3,5.859719905,731.5869907,257.9754934,362977.427
44:36.3,6.445749705,691.9485702,211.9842441,245741.735
44:37.3,6.450109109,641.0424434,469.0310545,368152.3753
44:38.3,8.936370794,744.3431585,638.0084216,311033.0438
44:39.3,10.64431661,560.8313461,182.9449845,245174.2709
44:40.3,10.35660692,531.1034512,177.0344837,245295.78
44:41.3,5.956605526,744.4405303,208.7584556,302502.8187
44:42.3,6.933869198,875.0669092,262.0200345,368668.189
44:43.4,6.825625838,689.215904,257.9636669,408834.9975
44:44.4,5.76172,710.0006066,280.0002392,430080.3674
44:45.4,4.984850198,489.9514452,276.9725516,368603.4709
44:46.4,5.96046142,169.7117629,217.2310565,6159927.971
44:47.4,1.762309462,125.969006,108.9731877,1561215.871
44:48.4,6.835846152,368.0680781,166.0307092,245293.3696
44:49.4,5.668081174,245.1681706,177.2300029,241978.0306
44:50.4,6.344713464,284.2692583,302.9582407,422536.2518
44:51.4,6.347968417,217.2280811,306.3216259,492036.6196
44:52.4,7.519650224,355.9250456,272.9425209,368562.3843
44:53.4,5.468542031,359.8238567,216.8938247,368459.6293
44:54.4,7.133200446,246.1509898,979.6008902,267428.0412
44:55.4,6.532870445,228.4491902,288.5155721,422993.3695
44:56.4,6.347903495,169.9934647,287.9889284,458222.3839
44:57.4,6.058137666,79.99794968,141.9963607,224250.2525
44:58.4,4.803134456,88.61884044,126.0356842,396256.1911
44:59.4,4.785559901,152.9611886,86.97793078,252351.9698
45:00.4,6.738000214,166.0492962,94.02791471,122916.4911
45:01.4,7.128983584,212.9968156,156.9976528,3060690.241
45:02.4,6.545960529,194.9771795,167.9803392,245731.2391
45:03.5,6.533358869,137.7507741,214.4976339,301760.7814
45:04.5,7.226281679,169.0411584,304.0740365,429672.6174
45:05.5,5.766752055,169.9689255,440.919389,430001.385
45:06.5,6.533312209,166.5295553,626.7029418,459613.6896
45:07.5,7.023619514,81.70777465,258.9053582,181450.3256
45:08.8,4.236433857,93.72253284,582.908436,234077.7406
45:09.8,5.956672635,126.0097964,411.031955,307223.8846
45:10.9,3.125161764,47.0544134,136.4577988,1330352.49
45:11.9,4.687052029,69.99913287,190.997634,184317.7167
45:12.9,5.667446539,118.0010081,189.0016147,245762.0996
45:13.9,7.592620655,200.8568684,328.8538924,423453.539
45:14.9,5.286312945,158.4940607,433.1514702,396168.2101
45:15.9,11.15370236,130.9889797,311.2219368,371638.3877
45:16.9,9.180106853,79.99593363,192.9901899,148984.4268
45:17.9,5.859097577,73.99472152,239.9828806,122871.2349
45:18.9,6.644447578,66.99917004,262.9967421,184317.7167
45:19.9,6.441885177,82.71098732,237.3017612,191070.258
45:20.9,6.340277047,75.80558756,296.3309332,120973.9039
45:21.9,6.642543828,152.0271449,188.033574,1978721.307
45:23.1,6.42564641,490.8527541,192.7385126,221343.0694
45:24.1,6.248738445,273.7212026,122.0914716,177450.1079
45:25.1,6.840868118,306.0487631,148.0235848,193054.7596
45:26.1,6.052675008,454.7621916,258.8797757,202599.5094
45:27.1,5.667814988,232.9729314,190.9778107,220646.3636
45:28.1,7.11448588,179.2723628,101.4563372,104395.6159
45:29.1,5.370891279,165.9748312,65.98999314,129516.3599
45:30.1,7.211813774,277.6912881,146.7234111,127556.8039
45:31.1,8.840908006,350.4350441,233.29524,1130464.078
45:32.1,5.389152048,276.8563287,124.1419837,418693.4713
45:33.1,3.905683044,176.874807,105.9250257,354053.399
45:34.2,7.782562548,236.3309235,146.722115,121001.4329
45:35.2,5.27845077,378.2327219,200.5930794,244751.5002
45:36.2,7.400380273,407.4793622,211.1394274,217722.2417
45:37.2,3.652719722,150.7142156,160.5648179,411550.2846
45:38.2,2.499258333,96.48535698,94.51626806,551470.9187
45:39.2,2.692197642,155.5620153,176.2379794,687591.9843
45:40.2,1.757308962,142.0350076,129.0318027,588433.0322
45:41.2,4.593789817,192.0025425,271.0035886,1028109.614
45:42.2,2.88445529,147.7144696,162.4859166,639828.1794
45:43.2,6.445469043,100.921971,213.8346713,238919.2769
45:44.3,6.917953687,69.91494719,156.570093,155790.1967
45:45.3,5.664097734,95.9988108,227.9971756,204285.4694
45:46.3,5.863399633,130.9271831,264.8526986,529625.4416
45:47.3,4.802928235,294.5711859,133.0003682,95839.08016
45:48.3,6.44124955,153.5928113,124.0557322,109893.6873
45:49.3,5.077892695,141.9791371,400.9410844,340429.9761
45:50.3,5.175248981,119.0094047,307.0242625,245267.3822
45:51.3,4.903014042,143.7398639,302.2475221,465764.4161
45:52.3,1.269312792,107.9996771,52.99984152,438270.6895
45:53.3,4.1992679,322.2633404,104.085054,122980.4946
45:54.3,6.054191482,100.919085,188.8485848,134036.532
45:55.3,7.792151275,66.95778087,1377.557874,201156.9285
45:56.3,6.15234,336.972795,203.9835317,177137.6991
45:57.3,5.860472019,280.0961955,317.1089071,411277.248
45:58.3,4.325310979,90.61364534,176.302636,249116.6097
45:59.4,5.475207303,152.578403,290.3911541,357840.652
46:00.4,6.449351388,123.9638864,320.9065123,254901.7411
46:01.4,2.879798293,273.7210874,45.2919785,2015973.532
46:02.4,2.929932382,351.1822638,7.00363489,14855.71012
46:03.4,4.037542959,52.15699095,8.85684752,0
46:04.4,5.960540335,49.22881713,2.953729028,0
46:05.4,4.615027729,60.05481262,2.953515375,0
46:06.4,5.673236042,55.14622497,10.83229419,25209.70285
46:07.4,4.615065296,33.47087987,4.922188217,0
46:08.5,7.595077299,38.39447274,1.96894732,0
46:09.5,5.566041151,35.02598853,12.00891035,0
46:10.5,5.859455312,27.97881007,4.996216084,0
46:11.5,5.481405222,22.665646,24.63657174,0
46:12.5,5.863520351,23.61185802,1.967654835,0
46:13.5,5.859182304,12.00132264,2.000220439,0
46:14.5,6.249521873,13.00978636,2.001505593,0
46:15.5,5.176585999,42.99827348,5.999759091,0
46:16.5,2.979915344,99.45844044,4.92368517,0
46:17.5,4.518108768,131.8716675,1.968233844,0
46:18.5,7.812739687,78.0061311,2.000157208,0
46:19.5,3.172784757,520.8630103,2.953854501,6553.618519
46:20.5,3.027437275,1331.040937,2.000061513,0
46:21.6,4.355673497,987.242886,8.728080525,0
46:22.7,3.519352604,1684.052124,7.212214662,0
46:23.7,4.102183336,1144.403297,2.000705064,0
46:24.7,4.199382861,900.055748,9.00055748,0
46:25.7,3.61290409,972.9401533,2.999815478,0
46:26.7,1.366894101,381.982541,4.999771479,0
46:27.7,6.347172371,1922.045156,2.000046989,0
46:28.7,4.297291522,468.0143941,18.00055362,1536.047242
46:29.7,6.351330393,115.9975721,3.999916278,99325.92102
46:30.7,6.436836774,96.47062949,2.953182536,3528.068736
46:31.7,23.6521497,4.923643749,4.923643749,0
46:32.7,22.07517251,876.0243232,875.0242955,307208.5298
46:33.7,13.84057178,0,5.908228355,121000.5167
46:34.7,14.55559906,2.999878264,17.99926958,122875.0137
46:35.7,11.82596063,0,6.892347461,120990.2366
46:36.8,23.64926287,2.953931529,7.877150745,47388.93888
46:37.8,17.28516,593.0124123,672.0140658,184323.8581
46:38.8,13.28079906,81.9996147,2.999985904,61439.71131
46:39.8,16.38220156,0,25.21181249,119154.9046
46:40.8,17.77332311,5.000106793,4.000085434,61441.31227
46:41.8,19.13394475,2.953788657,9.845962191,90236.27428
46:42.8,25.48789999,463.0021755,849.0039893,307201.4435
46:43.8,16.60159336,386.991404,4.999888941,61438.6353
46:44.8,15.03993509,0,32.00150368,122885.7741
46:45.8,14.06234531,0,4.999827006,122875.7485
46:46.8,21.44083645,3.938032093,7.876064185,90732.25941
46:47.8,27.30698595,166.4302198,864.6493075,242023.0226
46:48.8,17.09136723,707.9833667,3.999906027,122877.1131
46:49.8,13.96462491,0,5.999600204,61435.90609
46:50.9,15.57503365,0,4.923003871,181481.6147
46:51.9,21.77691977,1.999969245,9.999846224,119294.1655
46:52.9,23.33970968,840.9960484,845.9960249,245758.8452
46:53.9,19.04248425,6.000325514,4.00021701,122886.6665
46:54.9,12.89055031,0,9.999132938,122869.3455
46:55.9,12.40185945,0,7.000693778,122892.1788
46:56.9,20.86484862,0,8.861067828,30749.87449
46:57.9,11.52309494,0,2.999759101,0
46:58.9,9.380618402,0,1.999935074,0
46:59.9,10.47501196,0,1.94580267,0
47:00.9,18.84870059,0,19.62732169,1004.918871
47:01.9,21.58373947,0,20.9892769,0
47:02.9,16.30945201,0,4.002006954,0
47:03.9,16.50854378,0,1.999763381,0
47:04.9,18.06776827,1.999917134,2.999875701,1023.957573
47:05.9,15.14034351,0,3.999262002,0
47:06.9,11.23422479,0,15.00211474,0
47:07.9,11.03626315,0,5.999564327,0
47:08.9,21.97434316,0,3.000156349,23553.22744
47:09.9,22.4624985,469.9743034,589.9677426,184309.9226
47:10.9,13.09080691,63.98343728,2.999223622,61424.09979
47:11.9,10.44513564,47.28683083,10.8365654,121054.2869
47:12.9,11.81644527,0,7.000293045,61442.57209
47:13.9,22.30698088,4.923223357,2.953934014,1008.276144
47:14.9,24.02333123,0,255.9950792,61438.81901
47:15.9,19.43363223,1334.945257,1085.955468,430062.3642
47:16.9,17.18810453,0,7.000415652,122887.2965
47:18.0,12.97915472,0,36.43120928,181486.4998
47:19.0,13.08556627,0,5.99955664,122870.92
47:20.0,18.74942523,6.892617066,6.892617066,201658.2822
47:21.0,24.60946801,0,1.99989407,0
47:22.0,20.28819592,958.6548105,964.5602816,362832.1451
47:23.0,15.91797,0,3.000788319,61456.14477
47:24.0,13.55634628,0,6.892440226,181487.7975
47:25.0,11.81655991,0,8.00167824,61452.88888
47:26.0,21.05716499,1.968904265,6.891164927,152723.966
47:27.0,15.13635509,0,5.000149511,0
47:28.0,10.64987314,0,1.99982915,0
47:29.0,10.57165896,0,1.96936969,0
47:30.1,18.26820316,0,2.953983712,22182.44836
47:31.1,23.82793195,596.9880145,599.9879543,184316.2996
47:32.1,14.06815432,4.999320906,9.998641813,61431.6553
47:33.1,10.37820402,0.984746975,2.954240926,60502.85417
47:34.1,11.03554255,0,14.00040069,122883.5169
47:35.1,11.82155844,451.9642836,21.99826159,88057.04131
47:36.1,9.031961325,204.7952384,26.58399729,249031.0099
47:37.1,18.35931469,49.00037676,53.00040751,193025.4842
47:38.1,11.05687034,526.7930973,136.8677393,153764.5048
47:39.1,17.18809625,97.99694419,105.9966947,194041.9492
47:40.3,13.77082943,83.8892634,62.26831923,79703.44861
47:41.3,12.59001002,100.4304617,43.32294425,398256.0111
47:42.3,15.332284,64.00634311,66.00654134,216597.4651
47:43.3,11.24882017,111.2578286,60.05953579,205171.2509
47:44.3,14.64850682,219.0113199,33.00170574,0
47:45.3,11.52377621,261.9479693,4.999007048,0
47:46.3,13.17198632,436.2742915,19.69635628,0
47:47.3,10.9382214,283.9916296,8.999734741,0
47:48.3,13.74880737,300.3099303,4.923113612,0
47:49.3,13.67238933,280.9635149,11.99844192,0
47:50.3,13.65250397,320.7296251,1.967666412,0
47:51.3,14.55059201,250.2325917,196.1823519,153742.9044
47:52.3,8.302119619,262.9771963,250.9782368,22526.04668
47:53.3,11.13566255,211.9986416,292.9981226,511.9967194
47:55.3,6.799627795,9.215939218,45.56769946,786.4268132
47:57.4,22.24548961,18.1501547,94.57185872,11249.27483
47:58.4,23.24205951,0,2.000065785,0
47:59.4,25.19489857,0,48.99711171,0
48:00.4,24.90333128,0,14.99975012,0
48:01.4,14.99847333,0,2.940231748,0
48:02.4,19.92241453,0,15.07095013,0
48:03.4,17.4988246,0,5.905878326,0
48:04.4,14.29899779,0,5.819805247,0
48:05.5,24.13398168,0,1.969242132,0
48:06.5,16.31356261,0,4.982176399,0
48:07.5,12.01508856,0,5.928309391,0
48:08.5,13.28266349,0,46.00432328,0
48:09.5,16.53515295,0,4.922312411,0
48:10.5,17.38247301,0,16.89742613,0
48:11.5,16.4099614,1.006198702,2.012397405,0
48:12.5,28.8427649,0.984622308,731.574375,907427.9192
48:13.5,26.32478838,0,4491.507743,535956.867
48:14.5,24.90230996,0,2.000859817,0
48:15.6,22.88701565,0,107.2702917,0
48:16.7,22.49947864,0,4.922885854,0
48:17.7,22.55835768,0,4.99966043,0
48:18.7,28.1245975,587.0285861,2044.09954,675872.9125
48:19.7,27.78816661,1531.105076,231.3888701,536900.9493
48:20.7,29.19891556,1635.22911,38.00532488,675934.7044
48:21.7,28.9059443,1188.965972,17.99948486,675820.6582
48:22.7,29.78481999,1093.01961,16.00028706,675852.1253
48:23.7,27.24650742,1089.863595,13.99824801,552890.8012
48:24.7,18.55706869,392.8695886,63.01667586,362976.053
48:25.7,10.74295761,143.9960019,13.99961129,194042.6123
48:26.7,18.94107736,1204.220433,2.953934014,0
48:27.7,22.7878141,650.8027727,315.0633696,262132.7235
48:28.7,21.09337914,188.0059429,324.0102419,197126.2311
48:29.7,19.72619271,311.9968015,160.9983495,185342.0999
48:30.7,4.589878164,109.9982145,29.99951304,174077.1744
48:31.7,5.669823574,643.9730421,3.99983256,0
48:32.7,5.76864189,664.6175422,5.907711487,0
48:33.8,5.576055983,749.2688991,3.938338497,0
48:34.8,12.4022962,979.6413759,17.99341303,0
48:35.8,11.2652799,992.4260581,5.820680693,0
48:36.8,8.789023516,924.9988146,3.999994874,0
48:37.8,6.35017918,1363.054149,6.000238365,0
48:38.8,5.96192922,927.3940775,1.968989549,0
48:39.8,6.250197538,898.9140421,9.845717876,0
48:40.8,6.532650204,1502.709346,9.847374483,0
48:41.8,5.956992383,712.8891553,48.99238234,0
48:42.9,5.961058857,804.5697537,5.908713002,0
48:43.9,5.761314774,758.0271992,3.000107648,0
48:44.9,9.668782981,945.9001992,2.999683507,0
48:45.9,6.920492463,970.888231,2.954020987,0
48:46.9,6.152631542,1750.032892,9.000169159,2560.048116
48:47.9,8.399446766,886.9757516,3.99989065,0
48:48.9,7.594804345,686.2863672,2.953886803,1512.390043
48:49.9,14.32541186,0,2.953845804,0
48:50.9,14.26085374,0,1.999812921,0
48:51.9,19.51618104,0,880.3097325,302495.6933
48:52.9,17.77298775,0,3.999584843,0
48:53.9,14.16615837,0,1.999946179,0
48:54.9,17.1087403,0,879.3631434,242007.0393
48:55.9,16.40603266,0,2.999859044,0
48:56.9,13.17256637,0,296.319095,60484.53554
48:57.9,17.675426,0,617.1062323,184351.7354
48:58.9,15.82003379,0,2.000117049,0
48:59.9,15.8212023,0.99983984,18.99695697,0
49:01.0,16.82559269,0,877.4043881,242009.9915
49:02.0,18.9454559,0,7.000182402,0
49:03.0,12.79333627,0,1.999943616,0
49:04.0,13.86689715,0,1.999942762,0
49:05.0,12.69059329,0,15.7543545,0
49:06.0,11.622071,0,887.9962068,245758.9502
49:07.0,20.57542405,0,4.923022506,0
49:08.0,17.87122962,0,3.999771055,0
49:09.0,13.6724325,0,2.000008543,0
49:10.0,14.61359387,0,8.862502829,0
49:11.0,13.37882204,0.999942337,3.999769346,0
49:12.0,16.92210351,219.5750229,1131.352921,362978.1903
49:13.0,29.49191502,1384.047297,818.0279544,552978.8969
49:14.0,29.78482999,1356.99942,269.9998847,552959.7638
49:15.0,28.7106591,1360.858161,196.9794694,491468.7756
49:16.0,29.49188682,1249.028277,169.0038262,491531.128
49:17.0,27.05050279,467.9876058,168.9955243,552945.3558
49:18.0,26.56215484,238.002135,81.00072661,491524.4092
49:19.0,20.31791041,338.9879814,6.999751828,307189.1088
49:20.0,6.537721064,249.1202361,6.892654754,120995.6309
49:21.1,6.342960705,249.1173022,4.923266843,181491.3089
49:22.1,19.13168948,112.2445355,6.892208318,1008.231617
49:23.1,25.58562002,132.9964777,3.999894067,0
49:24.1,26.23058012,133.8137718,6.787655093,0
49:25.1,24.80442682,106.997669,9.999782153,0
49:26.1,24.999745,136.0048801,2.000071766,0
49:27.1,25.09737537,89.00026612,7.000020931,0
49:28.1,25.78096055,0,1.999953013,0
49:29.1,24.60898551,0,1.999952159,0
49:30.1,24.999715,0,2.000189677,0
49:31.1,24.99961,0,25.99830086,0
49:32.1,25.09743529,0,8.999780872,0
49:33.1,27.05050279,0,4.999145824,0
49:34.1,25.87874435,0,11.9945024,0
49:35.1,26.24953895,2.95531873,4.925531217,0
49:36.1,25.39030918,0,1.999977788,0
49:37.1,24.51145334,0.999981632,5.999889795,0
49:38.1,25.09733792,6.000169161,10.00028193,0
49:39.1,25.0975027,0,2.999928239,0
49:40.1,24.99958,0,18.00019222,0
49:41.1,24.90202459,6.999883387,1.999966682,0
49:42.1,25.09736788,1.000060661,7.000424624,0
49:43.1,24.90224237,427.0182406,2.000085436,0
49:44.1,25.78106445,237.0037458,3.000047416,0
49:45.1,25.78369172,196.0069493,3060.108494,860190.4975
49:46.2,25.17853149,136.3421321,6420.137675,1766548.833
49:47.2,22.50355331,106.3398354,3419.613412,1512388.771
49:48.2,20.28393392,128.0091375,803.5035094,846987.2288
49:49.2,20.31723316,302.980328,1806.882682,245744.0442
49:50.3,19.30466445,234.9837473,2181.719019,586886.2371
49:51.3,16.34556819,117.8165787,2179.606706,422254.618
49:52.3,15.62433606,85.57818757,2376.739664,0
49:53.4,18.28385051,91.70018879,16.2385751,0
49:54.4,11.15322122,42.33817162,1.969217285,0
49:55.4,25.0956216,918.6754104,10.83111416,0
49:56.9,23.20442561,1408.073631,2.033808808,0
49:57.9,29.39431818,1091.886563,935.9027681,61829.96352
49:58.9,30.0780391,210.9639538,2720.535157,860013.0544
49:59.9,23.55720937,75.72193412,3039.694784,1087563.654
50:01.2,20.92991481,328.5297238,671.9587549,91541.34346
50:02.2,30.56637223,168.0045212,7440.200224,2080823.997
50:03.2,27.1480976,85.99636331,4697.801335,3809118.916
50:04.2,17.87116392,65.00355417,767.0419392,122886.719
50:05.2,21.67951769,66.99510637,483.964649,61435.51247
50:06.2,19.22992624,47.24267647,441.9158695,60470.62588
50:07.3,23.62102514,53.6627406,425.5361184,57842.78565
50:08.4,25.44605935,63.09047747,481.8649511,56177.95559
50:09.4,22.85176059,45.00174929,454.0176484,921635.8255
50:10.4,20.38371881,65.95696154,373.0998272,0
50:11.4,19.04279189,60.00407539,472.0320598,61444.1732
50:12.4,22.55822602,67.00346317,479.0247591,61443.17578
50:13.4,19.53108102,46.99899619,455.9902609,61438.68779
50:14.6,22.40236751,75.63696366,502.0299566,0
50:15.6,25.48787273,69.00321283,495.0230485,0
50:16.6,26.73018471,85.66379817,455.8889489,0
50:17.9,26.05390905,72.48435472,417.1705947,0
50:18.9,20.01918608,57.86592922,494.8534636,0
50:20.1,20.67301629,65.76145707,360.8659956,0
50:21.2,22.94726308,74.5095044,436.5492758,0
50:22.2,27.01889407,64.98731366,402.7244134,0
50:23.5,24.85321841,71.52600923,403.5572731,0
50:24.6,27.01830482,57.10852623,531.7000718,0
50:25.6,25.87853198,59.99905172,286.995464,0
50:26.6,23.04663914,81.00193765,332.007942,0
50:27.6,25.87853198,114.0029219,362.0092782,122883.1495
50:28.6,27.53871943,95.99926187,364.9971936,61439.5276
50:29.6,22.16800113,85.98751163,454.9339278,184293.2342
50:30.6,27.40326594,78.77740528,592.7999748,121002.0945
50:31.6,24.41380301,85.99856733,610.9898214,184316.9294
50:32.6,27.40358315,72.53965573,604.8238863,180682.5587
50:33.6,21.96928081,65.25563182,651.5823536,0
50:34.6,24.12083201,72.00495199,567.0389969,122888.4514
50:35.6,20.45448375,58.05970637,573.8234313,178359.418
50:36.7,24.2305405,104.5833453,643.2862372,60618.87487
50:37.7,21.97249614,52.00111064,687.0146733,0
50:38.7,18.94158816,33.47625737,723.6779166,0
50:39.7,26.02586392,49.66821995,606.5253782,880273.6827
50:40.9,21.46368908,30.31356092,570.9053974,724292.0156
50:41.9,21.48454273,35.00227264,717.0465567,1044547.821
50:42.9,18.9413168,34.4565781,707.8365615,241944.2467
50:43.9,20.48050179,43.32879402,706.0623934,181508.2571
50:45.0,21.21180033,45.57725727,771.9041869,238320.5691
50:46.0,21.23539682,29.17575361,625.8669727,173473.3841
50:47.1,17.49577825,49.23270984,770.9842361,181491.4616
50:48.1,18.26843474,38.3995594,1048.603353,302470.3755
50:49.1,20.07513465,33.94110123,862.1039711,238324.7153
50:50.3,22.55046911,12.97196269,1427.780694,371932.1143
50:51.3,18.6547007,11.8158106,1355.864267,423478.652
50:52.3,11.05623103,9.839225215,1389.2986,362713.1983
50:53.3,16.19363812,33.96447043,1504.140833,0
50:54.4,12.21890946,13.37213668,1810.969367,352107.4618
50:55.4,17.11924118,42.66743744,1819.858962,113977.7111
50:56.5,26.34556396,87.63285974,562.2287967,120992.4248
50:57.5,19.99990548,43.31970114,259.9182068,60490.0554
50:58.6,9.588858787,14.02746276,315.6179121,53865.457
51:00.1,12.23643246,28.29057083,293.6830686,0
51:02.4,9.693427581,8.707016082,126.687084,0
51:03.4,8.302022615,8.599903427,918.278577,0
51:05.6,12.59010658,26.89948428,1742.437283,0
51:06.6,21.97242592,73.99870402,1.999964973,0
51:07.6,13.57886946,21.99923883,3.999861605,0
51:08.8,20.42894817,81.23512725,4.102784205,0
51:09.8,28.74919445,145.7126412,4.922724365,0
51:10.8,28.22237725,92.99702065,8.999711676,0
51:11.8,26.95362672,98.01335573,2564.349429,737380.4787
51:12.9,13.74927446,8.86078461,4911.828269,1391261.328
51:14.9,10.44860514,21.48874865,9.767613024,0
51:15.9,19.03721244,40.39489737,2.955724197,0
51:17.0,22.94577682,74.9813942,377.6501928,56181.18122
51:18.0,17.18757453,18.99562645,5782.6686,1605262.405
51:19.0,10.15601641,8.001254341,1342.210416,430147.4334
51:20.0,7.616671892,11.85038187,17.7755728,0
51:21.6,13.79890806,25.55096303,1.277548151,0
51:22.6,25.48805646,79.99822305,1.999955576,0
51:23.6,28.90606516,78.00449826,1705.098327,983096.692
51:26.4,10.82654907,6.994014702,2255.569742,752175.5076
51:28.4,14.6817423,19.80898468,3545.808258,561721.8549
51:30.3,8.854466721,13.86763421,2.666852732,0
51:33.5,15.39333537,47.60417978,5.674670437,0
51:34.5,27.49950006,139.8426588,13.78730439,0
51:35.5,26.44197576,166.3999103,4.92307427,0
51:36.5,25.78096055,151.9781872,1.999712989,0
51:37.5,25.48046476,160.5163903,3.939052523,0
51:38.5,26.07390212,145.1482582,2.962209351,0
51:39.5,25.87864799,137.7549496,13.16775253,0
51:40.5,27.14831615,119.9866228,8.998996711,0
51:41.5,31.83564689,183.0146972,37.00297157,0
51:43.1,33.95402133,125.5308637,52.91987393,0
51:44.1,26.17153301,118.0031252,25.00066212,0
51:45.1,26.07383298,165.8390041,4.965239645,0
51:46.1,25.87865799,137.9617089,2.014039546,0
51:47.1,26.17153301,160.0216002,7.000945008,0
51:48.1,26.75749506,162.9233069,1.99905898,0
51:49.1,25.97627871,131.9362985,4.960011221,0
51:50.1,26.85518474,104.889101,2.017098097,0
51:51.1,26.17174449,59.00335212,9.000511341,0
51:52.1,21.87640622,39.99470391,5640.253118,1597228.495
51:53.1,20.67111474,50.21753301,6369.749432,2540889.012
51:54.1,24.8042689,13.00071639,357.0196731,122886.7715
51:55.1,24.8047176,0,344.0116089,2826335.377
51:56.3,2.865631401,0,398.1703281,436849.7314
51:57.3,1.199668571,0,342.6030938,115656.7807
51:58.4,4.318669717,0,2522.251411,462588.438
51:59.4,5.46839078,0,1387.012442,552964.9603
52:00.4,1.766496416,0,1722.708747,528042.6988
52:01.5,4.836255422,0,1510.176264,417146.1836
52:02.6,4.311451562,0,1466.699434,332319.6553
52:03.6,3.552904927,0,1514.327455,544448.9659
52:04.6,3.61282698,0,1558.11714,368667.7166
52:05.6,7.087631094,0,1218.739373,0
52:06.6,13.183399,0,1311.162721,368967.195
52:07.7,9.981095112,0,1089.990128,234772.9832
52:08.7,4.105269764,0,1358.07354,469423.5629
52:09.8,3.941829025,0,1465.25111,52433.93218
52:10.8,4.686966247,1.000032465,1268.041166,0
52:11.8,2.250938353,0,873.9492289,0
52:12.8,1.557518865,0,1005.252804,0
52:13.8,6.830331975,0,1181.478692,0
52:14.9,7.784942332,0,1311.538979,0
52:16.0,2.909594787,0.876684904,917.8890946,0
52:17.6,1.712533817,0,781.2689519,0
52:18.7,2.495168745,0,842.7665125,0
52:19.7,1.350255148,0,942.9956956,0
52:20.7,1.41727728,0,754.6816504,0
52:21.8,1.583492883,13.37202756,774.6224538,0
52:24.9,1.45377903,97.90627951,732.8712767,622950.0907
52:28.1,1.989778248,0,849.8141402,39125.20103
52:31.2,1.360884523,1.267347519,757.8738162,0
